"filename", "language", "JavaScript", "comment", "blank", "total"
"/Users/francoismari/dev/adeno/app/src/screens/ScientificCouncil.js", "JavaScript", -31, 0, -4, -35
"/Users/francoismari/dev/adeno/app/src/screens/Settings.js", "JavaScript", -562, -6, -37, -605
"/Users/francoismari/dev/adeno/app/src/screens/SoloMode/ClassicMode.js", "JavaScript", -139, -2, -14, -155
"/Users/francoismari/dev/adeno/app/src/screens/SoloMode/ExpressMode.js", "JavaScript", -209, -2, -24, -235
"/Users/francoismari/dev/adeno/app/src/screens/SoloMode/ExpressResults.js", "JavaScript", -184, -7, -16, -207
"/Users/francoismari/dev/adeno/app/src/screens/SoloMode/QuestionContext.js", "JavaScript", -17, 0, -4, -21
"/Users/francoismari/dev/adeno/app/src/screens/SoloMode/RandomQuestionScreen.js", "JavaScript", -149, -5, -20, -174
"/Users/francoismari/dev/adeno/app/src/screens/SoloMode/SelectSoloMode.js", "JavaScript", -160, -3, -12, -175
"/Users/francoismari/dev/adeno/app/src/screens/SoloMode/SetStudyInfos.js", "JavaScript", -186, -3, -11, -200
"/Users/francoismari/dev/adeno/app/src/screens/SoloMode/ThemeQuestionScreen.js", "JavaScript", -154, -1, -19, -174
"/Users/francoismari/dev/adeno/app/src/screens/UserResults/GroupResultsDetails.js", "JavaScript", -162, -3, -15, -180
"/Users/francoismari/dev/adeno/app/src/screens/UserResults/ShareResults.js", "JavaScript", -9, 0, -2, -11
"/Users/francoismari/dev/adeno/app/src/screens/UserResults/index.js", "JavaScript", -347, -4, -19, -370
"/Users/francoismari/dev/adeno/app/src/utils/shuffleArray.js", "JavaScript", -13, -3, -4, -20
"Total", "-", 94727, -90, -195, 94442
